id,sentiment
"1241_7",0.2967270390057474
"9458_9",0.7221968023858975
"11690_10",0.9816968152233078
"7176_4",0.7079797267996103
"6212_10",0.9263178545311849
"6319_1",0.06455642297337959
"5229_3",0.3795340376074618
"466_9",0.9834264290125485
"8693_2",0.38657002613182995
"2952_10",0.9491532656667757
"1128_1",0.06848789001145394
"3975_10",0.6910753840418683
"11365_10",0.7165654421263703
"2074_9",0.8783493665468671
"9768_10",0.9528395260495974
"4895_1",0.24853327385377302
"5726_10",0.9431049620383941
"9993_10",0.9690137862033276
"11319_2",0.5490527946899421
"10561_2",0.30607441601010466
"5455_8",0.8904579527864304
"10684_3",0.21214754050745682
"3652_3",0.24584601201887613
"7825_1",0.08343691711629468
"8806_1",0.14647345081101532
"275_10",0.8993070336880803
"2246_1",0.09074696799702914
"11968_2",0.010966643248085682
"2528_1",0.5400396358755379
"8491_8",0.5919645060125484
"13_1",0.6308268112705682
"4530_8",0.672875747292227
"5207_3",0.041137014734051604
"11648_10",0.7328585862597808
"8260_1",0.17508356511358966
"10730_10",0.6492788902287305
"10402_3",0.51620736788542
"8077_1",0.047837307795140296
"8598_8",0.9137419546140649
"2809_3",0.02176226886663459
"12490_10",0.9256646394961778
"1447_9",0.9013312052302426
"1605_3",0.41553180242553356
"2311_4",0.033292010192354435
"3235_9",0.8524222630920073
"5725_10",0.6963401088477253
"9025_10",0.9436099236102067
"6049_9",0.8423378950537364
"4803_10",0.9906066837358949
"191_9",0.9941715339498529
"420_3",0.5489654295694949
"5238_2",0.03521319911912943
"1280_9",0.8952181907644242
"9408_4",0.2623304864889834
"819_1",0.001826590147145032
"1656_4",0.05648967979764919
"9964_3",0.39080798440107406
"10404_4",0.5980511936111632
"12369_10",0.8813967308701797
"6423_1",0.12411734317983249
"9942_8",0.5117417786703067
"1519_1",0.18372835863080705
"100_10",0.9105016414460039
"3216_10",0.7213096677202676
"3909_10",0.512892514734453
"5034_7",0.934493150021414
"14_8",0.9479618761000458
"5891_3",0.12087788970019954
"8496_10",0.9836933601678093
"7429_1",0.07074933312862657
"9457_1",0.06184567882443469
"9602_8",0.9167218047635778
"4198_1",0.0799708523047768
"154_2",0.3815152936114856
"5070_2",0.052256034290646784
"4207_8",0.6637057308887034
"7758_8",0.8058463309997292
"4439_9",0.9258577454835857
"12042_1",0.002867854363132352
"7244_1",0.03464603103169252
"6854_1",0.288574367107103
"11932_10",0.8871231603172544
"4151_10",0.8954352166367542
"7265_1",0.06840850153356703
"10272_7",0.9455468535491508
"4256_4",0.25532517956563233
"1225_7",0.8654813382535435
"956_10",0.9440223440920521
"6389_2",0.07023044272649474
"1365_4",0.08706699696919931
"4752_7",0.6060253736455746
"276_10",0.9647629449200582
"8766_9",0.6310181155165611
"11225_10",0.8091086151224343
"6920_1",0.027993597003544753
"11536_1",0.00277162062337784
"1923_9",0.9372570388974718
"11460_10",0.6456779836940522
"10054_7",0.7749930416727244
"10845_1",0.005373643392475045
"10231_4",0.49735966706476586
"9430_8",0.7808600184626292
"3226_2",0.06014915955713614
"4298_3",0.3240227769499814
"10635_4",0.23208591209064153
"10567_4",0.05250589244039962
"5460_10",0.9057398092513369
"7310_7",0.7454595141806357
"10330_2",0.02714682742478241
"5151_9",0.9474842114811508
"11_3",0.6580696442479562
"1448_8",0.5421780375156442
"10130_8",0.7673403897475922
"2199_3",0.017386418340047158
"1761_10",0.894617288938922
"2782_1",0.052417043171482935
"7618_10",0.9273135105016492
"85_10",0.6917049920079331
"5730_3",0.13569534922605275
"3641_1",0.3146745611778254
"8190_9",0.9574413129958821
"9533_10",0.9720938055587391
"9508_1",0.05975983660946229
"237_8",0.9711488932287621
"3981_7",0.5231284498104771
"7194_9",0.8309662552691441
"10584_8",0.31666371250716446
"248_2",0.021362434807559377
"8358_4",0.14604159481900722
"1218_1",0.010134510712585707
"4191_10",0.10548589313872252
"3090_8",0.7721618828444842
"11923_2",0.13763999392464046
"1640_8",0.6825788834799548
"9972_3",0.15413878356031352
"11818_4",0.5545543044591643
"4350_10",0.9239856011026815
"877_10",0.5624060229395624
"10017_8",0.7222059035444088
"7975_10",0.9566166192607592
"8436_1",0.07439807267324937
"6024_7",0.619875142670953
"3112_1",0.11581639486141765
"951_10",0.8614732490185033
"1622_1",0.016657894009017134
"191_3",0.4946457915227804
"5669_1",0.08427049746989339
"1891_4",0.20665928440889508
"12173_9",0.6372216232062088
"7887_7",0.6206269253004704
"3256_10",0.40897031781192705
"5419_1",0.0043765721123026945
"7635_1",0.023508592649910617
"8297_2",0.310353356792693
"7137_8",0.642690793549422
"7562_3",0.23378295643208544
"9944_1",0.013582696943698354
"4288_1",0.005838141845980028
"8087_1",0.32410308803687926
"4771_10",0.8403439370709681
"10482_10",0.7622168655453478
"5324_10",0.9787138522863075
"3080_1",0.22244111767983463
"10923_7",0.7440811294082028
"1753_7",0.9020617573652632
"317_10",0.8553688125858239
"12474_8",0.7764460530304281
"773_8",0.9463458663939475
"388_1",0.2505224175473812
"12141_2",0.543379310544989
"5667_1",0.5121824602459384
"1071_9",0.917801541808852
"2897_10",0.9240827024101934
"9481_4",0.33289160424283293
"12025_1",0.0236314238464564
"8879_7",0.6438223715996269
"5683_1",0.0414321772735982
"7026_1",0.057955535991288436
"2439_1",0.23650643649788242
"3631_7",0.7007617298660032
"1650_9",0.5914447758454451
"5378_7",0.9727288223785924
"9745_1",0.0016370765373461928
"11563_8",0.6130890402535213
"299_8",0.9330891780949452
"9471_2",0.3976961072921185
"1866_1",0.28034033476316955
"2639_4",0.3235447602199643
"5122_1",0.18891557737530515
"12341_7",0.5060797705202771
"2936_8",0.9432219489283057
"8647_10",0.6445258022447584
"4255_9",0.8570493756308954
"7262_8",0.29831625560678166
"8413_10",0.7402032017208041
"10080_1",0.12551754311506677
"3973_1",0.351489069793485
"8752_9",0.9741233660618049
"4018_2",0.2325059999845322
"7669_1",0.0749028328528083
"10421_4",0.1960126085011812
"7854_8",0.8790802829015567
"162_8",0.3122709473270793
"11614_9",0.8378253148250246
"11343_8",0.9426986901159092
"1708_7",0.24231154394941848
"7115_4",0.674713015514647
"10498_10",0.22761272780865804
"2944_8",0.8411390316317111
"10474_3",0.25276807592699685
"1263_1",0.04691264726730153
"1693_4",0.6480840672797662
"9600_9",0.4801130253340989
"11173_2",0.25139438940795583
"3961_2",0.2281672462417377
"8011_1",0.2702734858558654
"7386_8",0.5454803729534417
"8787_8",0.7789118479344779
"12349_9",0.7424241973335755
"1776_4",0.21077995512813086
"5885_4",0.882010525870106
"220_4",0.1078276273489886
"5547_8",0.9542018768471059
"2853_1",0.20653108527062314
"2157_2",0.13926337532161975
"11667_2",0.23454950061588567
"194_7",0.8641280743427483
"1633_1",0.018225250388013647
"6897_2",0.049856139451400695
"11568_2",0.1441663104179077
"9219_1",0.24239784812748164
"477_8",0.8769730293123251
"8980_3",0.6952359947735677
"4612_10",0.54046346281723
"8030_10",0.9143795073505336
"1846_8",0.9980795321876389
"2786_8",0.8504028613477778
"2634_1",0.041581779432363894
"3110_8",0.91343576772588
"11587_8",0.7107051149434211
"11262_8",0.7419162666864544
"5680_7",0.34209756745961384
"4583_4",0.2850451580764001
"1451_1",0.027875941083402102
"4244_4",0.07202422619940684
"6176_4",0.021095769063989606
"8851_10",0.9574454056993449
"908_9",0.9529467620572144
"7494_9",0.33729050482185263
"8061_3",0.16966203400622037
"789_1",0.20594323018953417
"2374_7",0.7984807572386539
"11225_3",0.015585386057887967
"4467_4",0.06399020763836752
"8516_10",0.44514406773153153
"4121_10",0.9164741151717145
"10267_7",0.4248881209619406
"6040_8",0.7309110202109322
"8338_7",0.7560325838486919
"2903_7",0.9731380883704721
"6662_9",0.9328383704272778
"5333_10",0.8252429312981275
"7470_4",0.14013758736868612
"8813_1",0.11903352422328896
"4514_3",0.665897589535984
"9584_7",0.15427567257773278
"11706_8",0.9082927156707836
"11538_8",0.8027807512635818
"4210_1",0.0009925651421334091
"8984_1",0.017583639202582206
"3431_4",0.045271098925636764
"4973_10",0.9276374190987186
"12260_1",0.03647736071564873
"4267_10",0.8972030658946842
"9906_9",0.9064301046523577
"670_7",0.8611195329931132
"6270_3",0.04706712910222392
"5164_4",0.146795641280379
"9741_2",0.04515246526424454
"3761_8",0.719375708220739
"2651_2",0.2643052908740076
"7448_10",0.911674576980764
"7184_9",0.9496820464955931
"1313_9",0.8487337872075997
"10654_8",0.897211210581769
"7151_1",0.008471121911010439
"2320_10",0.7463760023079283
"12033_7",0.3157656302395332
"6429_1",0.014130576459951104
"1420_4",0.5685088486601267
"3002_7",0.44560781307493946
"1299_1",0.1060876074365598
"7897_9",0.931047590479292
"1529_4",0.0944883478170403
"9760_2",0.17878718751359174
"11318_1",0.04693480105591389
"2217_3",0.15920030653925282
"11641_2",0.12349613835539036
"7238_10",0.9310950871473331
"7710_8",0.7602010578801799
"12011_8",0.6822681372559098
"4495_7",0.9432842880886533
"11144_4",0.3618470244376527
"5625_2",0.08490509736190484
"2926_7",0.28535695024725505
"8538_8",0.6898286956841077
"8875_10",0.7439900442833535
"10881_10",0.9279569178007863
"1662_7",0.7300601498759904
"4560_9",0.7733843053691402
"6714_4",0.09215659445762192
"9059_10",0.8771487019854901
"6631_10",0.7428481771034179
"8520_1",0.02153265885884015
"918_4",0.5139526037325647
"3102_10",0.8003185914064889
"3611_2",0.06141195748074548
"8434_10",0.8691118501434392
"681_7",0.9536807820403067
"7386_4",0.0366317262330327
"7566_9",0.13367654141479188
"10110_10",0.8560394626119481
"10486_10",0.9420094787749261
"1492_3",0.5617971504257201
"11823_1",0.04969376672807522
"2331_9",0.8844314682950212
"2200_2",0.06554036676986404
"9547_1",0.04438001914291373
"785_2",0.029618922236281788
"5101_4",0.2707803824033316
"5657_10",0.7213031120195081
"6902_7",0.463579514047085
"1490_9",0.7182422465922219
"7148_9",0.8547299524056777
"7387_8",0.6326034426401224
"8277_9",0.9518809146226055
"6912_7",0.8364359127624887
"170_2",0.7148566786325182
"7702_10",0.9889895599227299
"4393_3",0.014691528643720909
"2608_3",0.8725890912112177
"4931_8",0.9470891838598011
"10589_10",0.7187144771485064
"8623_4",0.04896237377145796
"6057_2",0.05930671793792147
"2704_9",0.9628495379185205
"1790_2",0.48156701124486834
"12370_1",0.00700624894635079
"159_1",0.012946737440917429
"343_9",0.9853003644995547
"2128_9",0.9480698865547612
"11181_8",0.8708975937984121
"11775_10",0.9370587259933987
"3514_10",0.8233525129008611
"6993_2",0.020361404715939096
"2866_9",0.5371773958700117
"1000_9",0.9068274064233562
"11772_7",0.5018354008270866
"3355_9",0.2888154321225662
"8519_8",0.6771075115052911
"7879_3",0.20482743397693678
"4332_10",0.7657606315493738
"5403_1",0.027719122755713997
"1514_7",0.14632004546342656
"7904_1",0.056676624697526407
"10550_2",0.40532508689013236
"11442_10",0.8830817082173982
"2821_3",0.27149719567701347
"5766_1",0.006562796618250465
"8061_9",0.9279843316714649
"2166_1",0.04491205421421287
"6206_1",0.05025883085376451
"11124_2",0.0922173239069222
"7625_10",0.6914490296086943
"90_9",0.6256159860886505
"7959_10",0.8424818257000782
"7029_10",0.8894394135929898
"779_8",0.9481087959416986
"1101_4",0.10925144969956074
"11189_4",0.11084145506054269
"9790_4",0.10589124450351282
"10861_1",0.13332947410206863
"5902_2",0.2741582870032525
"9545_10",0.5935672396782271
"3730_1",0.0016375108463718533
"4951_9",0.6954537910859054
"3295_1",0.24061970457018014
"9495_2",0.3989898315829767
"2876_1",0.7199382728699715
"2796_1",0.0332403675058153
"10338_3",0.2539699085163849
"10913_7",0.411219258968364
"4685_2",0.013787244697761285
"11586_1",0.18745972905179092
"4904_7",0.5671555464362811
"7110_7",0.7754565654720597
"2086_4",0.38359986654196376
"7372_7",0.7064936635562901
"135_9",0.9265929632861988
"7038_3",0.6637409315572608
"1119_2",0.10054113912966453
"5057_8",0.6250941426917989
"3479_10",0.9734123709839146
"6489_8",0.987336262612292
"4910_8",0.8873208712874933
"5979_10",0.6520614119285114
"11304_1",0.12593519067710632
"2102_9",0.9312058390086094
"8048_1",0.04222975546534143
"12153_7",0.5254738864459767
"4832_8",0.8425850398476901
"3079_9",0.9313551313132696
"8254_2",0.0802623662186636
"7981_7",0.8486583464640297
"611_1",0.39049330714739083
"307_10",0.696753632099647
"8861_3",0.10681146007861227
"4635_4",0.5548549090850187
"6197_7",0.8535769207120719
"6739_3",0.18443785305466676
"8588_9",0.832141883150075
"8461_7",0.5462139648708799
"10089_1",0.07641475432118106
"2609_7",0.5726995180606056
"1418_3",0.4284835279612513
"2661_10",0.8235071764775259
"1253_9",0.8347378101532449
"8815_9",0.7809713817940058
"9867_8",0.9392838480133702
"2155_1",0.1317890077638429
"12259_4",0.2782595774994543
"11224_3",0.4393754174603888
"4781_1",0.01057729916639844
"4354_9",0.941678868756052
"9629_9",0.7481283248813111
"3629_9",0.9182965916334025
"6445_10",0.9762388197634115
"9526_10",0.943925580773756
"5138_2",0.07166678294634818
"349_10",0.9134176732422485
"2099_7",0.5945286315127257
"4411_1",0.46778441000834275
"8127_3",0.09818525533414543
"5225_8",0.7675427649703352
"7970_3",0.05249745259976109
"5688_7",0.4851930231187159
"12099_3",0.4020976547722969
"6020_4",0.27320513599380364
"3892_8",0.923061781715894
"2098_8",0.827150962734827
"4851_7",0.8854519011642046
"10967_10",0.4935914560040194
"6230_4",0.31584327837411713
"2211_2",0.07960931213262426
"11978_10",0.8487639168610156
"8802_1",0.0600120651347376
"11010_3",0.020586977718531265
"10083_2",0.3610245340699427
"5588_10",0.46356795360870223
"958_10",0.3842862104544213
"6771_4",0.24720935508509662
"6767_9",0.7587381958140067
"7302_10",0.9009013892298339
"5324_3",0.10202767436065088
"7737_10",0.9657302876753547
"8603_10",0.7661284298216948
"3029_7",0.9689747466333178
"8640_2",0.03445024384380464
"2139_1",0.00551514971859334
"6305_10",0.9564719345640662
"6884_7",0.8535816819274169
"5534_8",0.7232745912628021
"7619_8",0.9483320304547188
"10057_8",0.6797296600070065
"972_7",0.9534762259057491
"6245_8",0.848219294927381
"6627_7",0.9405051690301726
"3621_10",0.45624792550984916
"2290_4",0.7535300976331409
"24_4",0.3219820595595793
"5689_1",0.00473252237589356
"6497_4",0.23574686833724132
"12405_4",0.635901650454183
"11720_7",0.974635690569199
"10088_1",0.021909369556061438
"9258_9",0.9952971191480161
"354_4",0.7328983566513328
"4770_10",0.8268862495304405
"1035_3",0.313984596098783
"739_1",0.01543538703584366
"6267_7",0.8530123631969132
"1562_8",0.8940777384252194
"1438_1",0.021990718038018428
"281_8",0.9695999273631432
"1818_1",0.4174429716608318
"3943_3",0.15929473734772948
"8116_4",0.7122561505204349
"6984_1",0.08092470472249118
"5330_4",0.01994980880039821
"8821_8",0.9364644522816633
"10484_10",0.9652237127343553
"1886_4",0.06953055952178011
"7943_2",0.3460591945091831
"6438_7",0.9135992896147105
"8931_10",0.7379230376130369
"10538_10",0.5790940466363769
"534_10",0.9658082477034894
"7329_2",0.05624124141940207
"6614_2",0.7183623581977429
"710_10",0.8552294447604495
"3120_4",0.1973673161011533
"9046_1",0.06857694880359212
"5638_2",0.3555075790653208
"2455_4",0.17854071756796824
"2652_3",0.3438689927782352
"11006_4",0.4844659623920258
"5065_3",0.033510194139910854
"9805_10",0.9030874097853263
"7092_8",0.9706486918100552
